ID	sample
TTN:POLR3A	TCGA-CD-A48C-01A
TTN:GRID1	TCGA-CD-A48C-01A
TTN:CPXM2	TCGA-CD-A48C-01A
TTN:OR52N1	TCGA-CD-A48C-01A
TTN:ZNF215	TCGA-CD-A48C-01A
TTN:OR4C11	TCGA-CD-A48C-01A
TTN:C2CD3	TCGA-CD-A48C-01A
TTN:PDGFD	TCGA-CD-A48C-01A
ZNF804A:ZNF804A	TCGA-CD-A48C-01A
ZNF804A:DNAH7	TCGA-CD-A48C-01A
ZNF804A:CAPN10	TCGA-CD-A48C-01A
ZNF804A:FGD5	TCGA-CD-A48C-01A
ZNF804A:KAT2B	TCGA-CD-A48C-01A
ZNF804A:ZNF385D	TCGA-CD-A48C-01A
ZNF804A:ARPP21	TCGA-CD-A48C-01A
ZNF804A:TRAK1	TCGA-CD-A48C-01A
ZNF804A:EPHA3	TCGA-CD-A48C-01A
ZNF804A:EPHA6	TCGA-CD-A48C-01A
ZNF804A:IMPG2	TCGA-CD-A48C-01A
ZNF804A:EPHB1	TCGA-CD-A48C-01A
ZNF804A:TRPC1	TCGA-CD-A48C-01A
ZNF804A:U2SURP	TCGA-CD-A48C-01A
ZNF804A:P2RY13	TCGA-CD-A48C-01A
ZNF804A:BCHE	TCGA-CD-A48C-01A
ZNF804A:MECOM	TCGA-CD-A48C-01A
ZNF804A:STK32B	TCGA-CD-A48C-01A
ZNF804A:SEL1L3	TCGA-CD-A48C-01A
ZNF804A:LIMCH1	TCGA-CD-A48C-01A
ZNF804A:UGT2B10	TCGA-CD-A48C-01A
ZNF804A:SHROOM3	TCGA-CD-A48C-01A
ZNF804A:PDHA2	TCGA-CD-A48C-01A
ZNF804A:ANK2	TCGA-CD-A48C-01A
ZNF804A:PCDH18	TCGA-CD-A48C-01A
ZNF804A:TRIML2	TCGA-CD-A48C-01A
ZNF804A:6-Mar	TCGA-CD-A48C-01A
ZNF804A:DNAH5	TCGA-CD-A48C-01A
ZNF804A:PARP8	TCGA-CD-A48C-01A
ZNF804A:MAP1B	TCGA-CD-A48C-01A
ZNF804A:ADAMTS19	TCGA-CD-A48C-01A
ZNF804A:RREB1	TCGA-CD-A48C-01A
ZNF804A:COL11A2	TCGA-CD-A48C-01A
ZNF804A:DAAM2	TCGA-CD-A48C-01A
ZNF804A:KHDRBS2	TCGA-CD-A48C-01A
ZNF804A:COL12A1	TCGA-CD-A48C-01A
ZNF804A:ARHGAP18	TCGA-CD-A48C-01A
ZNF804A:AKAP12	TCGA-CD-A48C-01A
ZNF804A:BRAT1	TCGA-CD-A48C-01A
ZNF804A:HECW1	TCGA-CD-A48C-01A
ZNF804A:GTF2IRD2	TCGA-CD-A48C-01A
ZNF804A:ABCB4	TCGA-CD-A48C-01A
ZNF804A:TRRAP	TCGA-CD-A48C-01A
ZNF804A:RASA4	TCGA-CD-A48C-01A
ZNF804A:NUP205	TCGA-CD-A48C-01A
ZNF804A:CSMD1	TCGA-CD-A48C-01A
ZNF804A:PENK	TCGA-CD-A48C-01A
ZNF804A:ZFHX4	TCGA-CD-A48C-01A
ZNF804A:CNBD1	TCGA-CD-A48C-01A
ZNF804A:NBN	TCGA-CD-A48C-01A
ZNF804A:CSMD3	TCGA-CD-A48C-01A
ZNF804A:MED30	TCGA-CD-A48C-01A
ZNF804A:MYC	TCGA-CD-A48C-01A
ZNF804A:BNC2	TCGA-CD-A48C-01A
ZNF804A:ASTN2	TCGA-CD-A48C-01A
ZNF804A:SETX	TCGA-CD-A48C-01A
ZNF804A:CUBN	TCGA-CD-A48C-01A
ZNF804A:RET	TCGA-CD-A48C-01A
ZNF804A:PCDH15	TCGA-CD-A48C-01A
ZNF804A:HERC4	TCGA-CD-A48C-01A
ZNF804A:POLR3A	TCGA-CD-A48C-01A
ZNF804A:GRID1	TCGA-CD-A48C-01A
ZNF804A:CPXM2	TCGA-CD-A48C-01A
ZNF804A:OR52N1	TCGA-CD-A48C-01A
ZNF804A:ZNF215	TCGA-CD-A48C-01A
ZNF804A:OR4C11	TCGA-CD-A48C-01A
ZNF804A:C2CD3	TCGA-CD-A48C-01A
ZNF804A:PDGFD	TCGA-CD-A48C-01A
DNAH7:DNAH7	TCGA-CD-A48C-01A
DNAH7:CAPN10	TCGA-CD-A48C-01A
DNAH7:FGD5	TCGA-CD-A48C-01A
DNAH7:KAT2B	TCGA-CD-A48C-01A
DNAH7:ZNF385D	TCGA-CD-A48C-01A
DNAH7:ARPP21	TCGA-CD-A48C-01A
DNAH7:TRAK1	TCGA-CD-A48C-01A
DNAH7:EPHA3	TCGA-CD-A48C-01A
DNAH7:EPHA6	TCGA-CD-A48C-01A
DNAH7:IMPG2	TCGA-CD-A48C-01A
DNAH7:EPHB1	TCGA-CD-A48C-01A
DNAH7:TRPC1	TCGA-CD-A48C-01A
DNAH7:U2SURP	TCGA-CD-A48C-01A
DNAH7:P2RY13	TCGA-CD-A48C-01A
DNAH7:BCHE	TCGA-CD-A48C-01A
DNAH7:MECOM	TCGA-CD-A48C-01A
DNAH7:STK32B	TCGA-CD-A48C-01A
DNAH7:SEL1L3	TCGA-CD-A48C-01A
DNAH7:LIMCH1	TCGA-CD-A48C-01A
DNAH7:UGT2B10	TCGA-CD-A48C-01A
DNAH7:SHROOM3	TCGA-CD-A48C-01A
DNAH7:PDHA2	TCGA-CD-A48C-01A
DNAH7:ANK2	TCGA-CD-A48C-01A
DNAH7:PCDH18	TCGA-CD-A48C-01A
DNAH7:TRIML2	TCGA-CD-A48C-01A
DNAH7:6-Mar	TCGA-CD-A48C-01A
DNAH7:DNAH5	TCGA-CD-A48C-01A
DNAH7:PARP8	TCGA-CD-A48C-01A
DNAH7:MAP1B	TCGA-CD-A48C-01A
DNAH7:ADAMTS19	TCGA-CD-A48C-01A
DNAH7:RREB1	TCGA-CD-A48C-01A
DNAH7:COL11A2	TCGA-CD-A48C-01A
DNAH7:DAAM2	TCGA-CD-A48C-01A
DNAH7:KHDRBS2	TCGA-CD-A48C-01A
DNAH7:COL12A1	TCGA-CD-A48C-01A
DNAH7:ARHGAP18	TCGA-CD-A48C-01A
DNAH7:AKAP12	TCGA-CD-A48C-01A
DNAH7:BRAT1	TCGA-CD-A48C-01A
DNAH7:HECW1	TCGA-CD-A48C-01A
DNAH7:GTF2IRD2	TCGA-CD-A48C-01A
DNAH7:ABCB4	TCGA-CD-A48C-01A
DNAH7:TRRAP	TCGA-CD-A48C-01A
DNAH7:RASA4	TCGA-CD-A48C-01A
DNAH7:NUP205	TCGA-CD-A48C-01A
DNAH7:CSMD1	TCGA-CD-A48C-01A
DNAH7:PENK	TCGA-CD-A48C-01A
DNAH7:ZFHX4	TCGA-CD-A48C-01A
DNAH7:CNBD1	TCGA-CD-A48C-01A
DNAH7:NBN	TCGA-CD-A48C-01A
DNAH7:CSMD3	TCGA-CD-A48C-01A
DNAH7:MED30	TCGA-CD-A48C-01A
DNAH7:MYC	TCGA-CD-A48C-01A
DNAH7:BNC2	TCGA-CD-A48C-01A
DNAH7:ASTN2	TCGA-CD-A48C-01A
DNAH7:SETX	TCGA-CD-A48C-01A
DNAH7:CUBN	TCGA-CD-A48C-01A
DNAH7:RET	TCGA-CD-A48C-01A
DNAH7:PCDH15	TCGA-CD-A48C-01A
DNAH7:HERC4	TCGA-CD-A48C-01A
DNAH7:POLR3A	TCGA-CD-A48C-01A
DNAH7:GRID1	TCGA-CD-A48C-01A
DNAH7:CPXM2	TCGA-CD-A48C-01A
DNAH7:OR52N1	TCGA-CD-A48C-01A
DNAH7:ZNF215	TCGA-CD-A48C-01A
DNAH7:OR4C11	TCGA-CD-A48C-01A
DNAH7:C2CD3	TCGA-CD-A48C-01A
DNAH7:PDGFD	TCGA-CD-A48C-01A
CAPN10:CAPN10	TCGA-CD-A48C-01A
CAPN10:FGD5	TCGA-CD-A48C-01A
CAPN10:KAT2B	TCGA-CD-A48C-01A
CAPN10:ZNF385D	TCGA-CD-A48C-01A
CAPN10:ARPP21	TCGA-CD-A48C-01A
CAPN10:TRAK1	TCGA-CD-A48C-01A
CAPN10:EPHA3	TCGA-CD-A48C-01A
CAPN10:EPHA6	TCGA-CD-A48C-01A
CAPN10:IMPG2	TCGA-CD-A48C-01A
CAPN10:EPHB1	TCGA-CD-A48C-01A
CAPN10:TRPC1	TCGA-CD-A48C-01A
CAPN10:U2SURP	TCGA-CD-A48C-01A
CAPN10:P2RY13	TCGA-CD-A48C-01A
CAPN10:BCHE	TCGA-CD-A48C-01A
CAPN10:MECOM	TCGA-CD-A48C-01A
CAPN10:STK32B	TCGA-CD-A48C-01A
CAPN10:SEL1L3	TCGA-CD-A48C-01A
CAPN10:LIMCH1	TCGA-CD-A48C-01A
CAPN10:UGT2B10	TCGA-CD-A48C-01A
CAPN10:SHROOM3	TCGA-CD-A48C-01A
CAPN10:PDHA2	TCGA-CD-A48C-01A
CAPN10:ANK2	TCGA-CD-A48C-01A
CAPN10:PCDH18	TCGA-CD-A48C-01A
CAPN10:TRIML2	TCGA-CD-A48C-01A
CAPN10:6-Mar	TCGA-CD-A48C-01A
CAPN10:DNAH5	TCGA-CD-A48C-01A
CAPN10:PARP8	TCGA-CD-A48C-01A
CAPN10:MAP1B	TCGA-CD-A48C-01A
CAPN10:ADAMTS19	TCGA-CD-A48C-01A
CAPN10:RREB1	TCGA-CD-A48C-01A
CAPN10:COL11A2	TCGA-CD-A48C-01A
CAPN10:DAAM2	TCGA-CD-A48C-01A
CAPN10:KHDRBS2	TCGA-CD-A48C-01A
CAPN10:COL12A1	TCGA-CD-A48C-01A
CAPN10:ARHGAP18	TCGA-CD-A48C-01A
CAPN10:AKAP12	TCGA-CD-A48C-01A
CAPN10:BRAT1	TCGA-CD-A48C-01A
CAPN10:HECW1	TCGA-CD-A48C-01A
CAPN10:GTF2IRD2	TCGA-CD-A48C-01A
CAPN10:ABCB4	TCGA-CD-A48C-01A
CAPN10:TRRAP	TCGA-CD-A48C-01A
CAPN10:RASA4	TCGA-CD-A48C-01A
CAPN10:NUP205	TCGA-CD-A48C-01A
CAPN10:CSMD1	TCGA-CD-A48C-01A
CAPN10:PENK	TCGA-CD-A48C-01A
CAPN10:ZFHX4	TCGA-CD-A48C-01A
CAPN10:CNBD1	TCGA-CD-A48C-01A
CAPN10:NBN	TCGA-CD-A48C-01A
CAPN10:CSMD3	TCGA-CD-A48C-01A
CAPN10:MED30	TCGA-CD-A48C-01A
CAPN10:MYC	TCGA-CD-A48C-01A
CAPN10:BNC2	TCGA-CD-A48C-01A
CAPN10:ASTN2	TCGA-CD-A48C-01A
CAPN10:SETX	TCGA-CD-A48C-01A
CAPN10:CUBN	TCGA-CD-A48C-01A
CAPN10:RET	TCGA-CD-A48C-01A
CAPN10:PCDH15	TCGA-CD-A48C-01A
CAPN10:HERC4	TCGA-CD-A48C-01A
CAPN10:POLR3A	TCGA-CD-A48C-01A
CAPN10:GRID1	TCGA-CD-A48C-01A
CAPN10:CPXM2	TCGA-CD-A48C-01A
CAPN10:OR52N1	TCGA-CD-A48C-01A
CAPN10:ZNF215	TCGA-CD-A48C-01A
CAPN10:OR4C11	TCGA-CD-A48C-01A
CAPN10:C2CD3	TCGA-CD-A48C-01A
CAPN10:PDGFD	TCGA-CD-A48C-01A
FGD5:FGD5	TCGA-CD-A48C-01A
FGD5:KAT2B	TCGA-CD-A48C-01A
FGD5:ZNF385D	TCGA-CD-A48C-01A
FGD5:ARPP21	TCGA-CD-A48C-01A
FGD5:TRAK1	TCGA-CD-A48C-01A
FGD5:EPHA3	TCGA-CD-A48C-01A
FGD5:EPHA6	TCGA-CD-A48C-01A
FGD5:IMPG2	TCGA-CD-A48C-01A
FGD5:EPHB1	TCGA-CD-A48C-01A
FGD5:TRPC1	TCGA-CD-A48C-01A
FGD5:U2SURP	TCGA-CD-A48C-01A
FGD5:P2RY13	TCGA-CD-A48C-01A
FGD5:BCHE	TCGA-CD-A48C-01A
FGD5:MECOM	TCGA-CD-A48C-01A
FGD5:STK32B	TCGA-CD-A48C-01A
FGD5:SEL1L3	TCGA-CD-A48C-01A
FGD5:LIMCH1	TCGA-CD-A48C-01A
FGD5:UGT2B10	TCGA-CD-A48C-01A
FGD5:SHROOM3	TCGA-CD-A48C-01A
FGD5:PDHA2	TCGA-CD-A48C-01A
FGD5:ANK2	TCGA-CD-A48C-01A
FGD5:PCDH18	TCGA-CD-A48C-01A
FGD5:TRIML2	TCGA-CD-A48C-01A
FGD5:6-Mar	TCGA-CD-A48C-01A
FGD5:DNAH5	TCGA-CD-A48C-01A
FGD5:PARP8	TCGA-CD-A48C-01A
FGD5:MAP1B	TCGA-CD-A48C-01A
FGD5:ADAMTS19	TCGA-CD-A48C-01A
FGD5:RREB1	TCGA-CD-A48C-01A
FGD5:COL11A2	TCGA-CD-A48C-01A
FGD5:DAAM2	TCGA-CD-A48C-01A
FGD5:KHDRBS2	TCGA-CD-A48C-01A
FGD5:COL12A1	TCGA-CD-A48C-01A
FGD5:ARHGAP18	TCGA-CD-A48C-01A
FGD5:AKAP12	TCGA-CD-A48C-01A
FGD5:BRAT1	TCGA-CD-A48C-01A
FGD5:HECW1	TCGA-CD-A48C-01A
FGD5:GTF2IRD2	TCGA-CD-A48C-01A
FGD5:ABCB4	TCGA-CD-A48C-01A
FGD5:TRRAP	TCGA-CD-A48C-01A
FGD5:RASA4	TCGA-CD-A48C-01A
FGD5:NUP205	TCGA-CD-A48C-01A
FGD5:CSMD1	TCGA-CD-A48C-01A
FGD5:PENK	TCGA-CD-A48C-01A
FGD5:ZFHX4	TCGA-CD-A48C-01A
FGD5:CNBD1	TCGA-CD-A48C-01A
FGD5:NBN	TCGA-CD-A48C-01A
FGD5:CSMD3	TCGA-CD-A48C-01A
FGD5:MED30	TCGA-CD-A48C-01A
FGD5:MYC	TCGA-CD-A48C-01A
FGD5:BNC2	TCGA-CD-A48C-01A
FGD5:ASTN2	TCGA-CD-A48C-01A
FGD5:SETX	TCGA-CD-A48C-01A
FGD5:CUBN	TCGA-CD-A48C-01A
FGD5:RET	TCGA-CD-A48C-01A
FGD5:PCDH15	TCGA-CD-A48C-01A
FGD5:HERC4	TCGA-CD-A48C-01A
FGD5:POLR3A	TCGA-CD-A48C-01A
FGD5:GRID1	TCGA-CD-A48C-01A
FGD5:CPXM2	TCGA-CD-A48C-01A
FGD5:OR52N1	TCGA-CD-A48C-01A
FGD5:ZNF215	TCGA-CD-A48C-01A
FGD5:OR4C11	TCGA-CD-A48C-01A
FGD5:C2CD3	TCGA-CD-A48C-01A
FGD5:PDGFD	TCGA-CD-A48C-01A
KAT2B:KAT2B	TCGA-CD-A48C-01A
KAT2B:ZNF385D	TCGA-CD-A48C-01A
KAT2B:ARPP21	TCGA-CD-A48C-01A
KAT2B:TRAK1	TCGA-CD-A48C-01A
KAT2B:EPHA3	TCGA-CD-A48C-01A
KAT2B:EPHA6	TCGA-CD-A48C-01A
KAT2B:IMPG2	TCGA-CD-A48C-01A
KAT2B:EPHB1	TCGA-CD-A48C-01A
KAT2B:TRPC1	TCGA-CD-A48C-01A
KAT2B:U2SURP	TCGA-CD-A48C-01A
KAT2B:P2RY13	TCGA-CD-A48C-01A
KAT2B:BCHE	TCGA-CD-A48C-01A
KAT2B:MECOM	TCGA-CD-A48C-01A
KAT2B:STK32B	TCGA-CD-A48C-01A
KAT2B:SEL1L3	TCGA-CD-A48C-01A
KAT2B:LIMCH1	TCGA-CD-A48C-01A
KAT2B:UGT2B10	TCGA-CD-A48C-01A
KAT2B:SHROOM3	TCGA-CD-A48C-01A
KAT2B:PDHA2	TCGA-CD-A48C-01A
KAT2B:ANK2	TCGA-CD-A48C-01A
KAT2B:PCDH18	TCGA-CD-A48C-01A
KAT2B:TRIML2	TCGA-CD-A48C-01A
KAT2B:6-Mar	TCGA-CD-A48C-01A
KAT2B:DNAH5	TCGA-CD-A48C-01A
KAT2B:PARP8	TCGA-CD-A48C-01A
KAT2B:MAP1B	TCGA-CD-A48C-01A
KAT2B:ADAMTS19	TCGA-CD-A48C-01A
KAT2B:RREB1	TCGA-CD-A48C-01A
KAT2B:COL11A2	TCGA-CD-A48C-01A
KAT2B:DAAM2	TCGA-CD-A48C-01A
KAT2B:KHDRBS2	TCGA-CD-A48C-01A
KAT2B:COL12A1	TCGA-CD-A48C-01A
KAT2B:ARHGAP18	TCGA-CD-A48C-01A
KAT2B:AKAP12	TCGA-CD-A48C-01A
KAT2B:BRAT1	TCGA-CD-A48C-01A
KAT2B:HECW1	TCGA-CD-A48C-01A
KAT2B:GTF2IRD2	TCGA-CD-A48C-01A
KAT2B:ABCB4	TCGA-CD-A48C-01A
KAT2B:TRRAP	TCGA-CD-A48C-01A
KAT2B:RASA4	TCGA-CD-A48C-01A
KAT2B:NUP205	TCGA-CD-A48C-01A
KAT2B:CSMD1	TCGA-CD-A48C-01A
KAT2B:PENK	TCGA-CD-A48C-01A
KAT2B:ZFHX4	TCGA-CD-A48C-01A
KAT2B:CNBD1	TCGA-CD-A48C-01A
KAT2B:NBN	TCGA-CD-A48C-01A
KAT2B:CSMD3	TCGA-CD-A48C-01A
KAT2B:MED30	TCGA-CD-A48C-01A
KAT2B:MYC	TCGA-CD-A48C-01A
KAT2B:BNC2	TCGA-CD-A48C-01A
KAT2B:ASTN2	TCGA-CD-A48C-01A
KAT2B:SETX	TCGA-CD-A48C-01A
KAT2B:CUBN	TCGA-CD-A48C-01A
KAT2B:RET	TCGA-CD-A48C-01A
KAT2B:PCDH15	TCGA-CD-A48C-01A
KAT2B:HERC4	TCGA-CD-A48C-01A
KAT2B:POLR3A	TCGA-CD-A48C-01A
KAT2B:GRID1	TCGA-CD-A48C-01A
KAT2B:CPXM2	TCGA-CD-A48C-01A
KAT2B:OR52N1	TCGA-CD-A48C-01A
KAT2B:ZNF215	TCGA-CD-A48C-01A
KAT2B:OR4C11	TCGA-CD-A48C-01A
KAT2B:C2CD3	TCGA-CD-A48C-01A
KAT2B:PDGFD	TCGA-CD-A48C-01A
ZNF385D:ZNF385D	TCGA-CD-A48C-01A
ZNF385D:ARPP21	TCGA-CD-A48C-01A
ZNF385D:TRAK1	TCGA-CD-A48C-01A
ZNF385D:EPHA3	TCGA-CD-A48C-01A
ZNF385D:EPHA6	TCGA-CD-A48C-01A
ZNF385D:IMPG2	TCGA-CD-A48C-01A
ZNF385D:EPHB1	TCGA-CD-A48C-01A
ZNF385D:TRPC1	TCGA-CD-A48C-01A
ZNF385D:U2SURP	TCGA-CD-A48C-01A
ZNF385D:P2RY13	TCGA-CD-A48C-01A
ZNF385D:BCHE	TCGA-CD-A48C-01A
ZNF385D:MECOM	TCGA-CD-A48C-01A
ZNF385D:STK32B	TCGA-CD-A48C-01A
ZNF385D:SEL1L3	TCGA-CD-A48C-01A
ZNF385D:LIMCH1	TCGA-CD-A48C-01A
ZNF385D:UGT2B10	TCGA-CD-A48C-01A
ZNF385D:SHROOM3	TCGA-CD-A48C-01A
ZNF385D:PDHA2	TCGA-CD-A48C-01A
ZNF385D:ANK2	TCGA-CD-A48C-01A
ZNF385D:PCDH18	TCGA-CD-A48C-01A
ZNF385D:TRIML2	TCGA-CD-A48C-01A
ZNF385D:6-Mar	TCGA-CD-A48C-01A
ZNF385D:DNAH5	TCGA-CD-A48C-01A
ZNF385D:PARP8	TCGA-CD-A48C-01A
ZNF385D:MAP1B	TCGA-CD-A48C-01A
ZNF385D:ADAMTS19	TCGA-CD-A48C-01A
ZNF385D:RREB1	TCGA-CD-A48C-01A
ZNF385D:COL11A2	TCGA-CD-A48C-01A
ZNF385D:DAAM2	TCGA-CD-A48C-01A
ZNF385D:KHDRBS2	TCGA-CD-A48C-01A
ZNF385D:COL12A1	TCGA-CD-A48C-01A
ZNF385D:ARHGAP18	TCGA-CD-A48C-01A
ZNF385D:AKAP12	TCGA-CD-A48C-01A
ZNF385D:BRAT1	TCGA-CD-A48C-01A
ZNF385D:HECW1	TCGA-CD-A48C-01A
ZNF385D:GTF2IRD2	TCGA-CD-A48C-01A
ZNF385D:ABCB4	TCGA-CD-A48C-01A
ZNF385D:TRRAP	TCGA-CD-A48C-01A
ZNF385D:RASA4	TCGA-CD-A48C-01A
ZNF385D:NUP205	TCGA-CD-A48C-01A
ZNF385D:CSMD1	TCGA-CD-A48C-01A
ZNF385D:PENK	TCGA-CD-A48C-01A
ZNF385D:ZFHX4	TCGA-CD-A48C-01A
ZNF385D:CNBD1	TCGA-CD-A48C-01A
ZNF385D:NBN	TCGA-CD-A48C-01A
ZNF385D:CSMD3	TCGA-CD-A48C-01A
ZNF385D:MED30	TCGA-CD-A48C-01A
ZNF385D:MYC	TCGA-CD-A48C-01A
ZNF385D:BNC2	TCGA-CD-A48C-01A
ZNF385D:ASTN2	TCGA-CD-A48C-01A
ZNF385D:SETX	TCGA-CD-A48C-01A
ZNF385D:CUBN	TCGA-CD-A48C-01A
ZNF385D:RET	TCGA-CD-A48C-01A
ZNF385D:PCDH15	TCGA-CD-A48C-01A
ZNF385D:HERC4	TCGA-CD-A48C-01A
ZNF385D:POLR3A	TCGA-CD-A48C-01A
ZNF385D:GRID1	TCGA-CD-A48C-01A
ZNF385D:CPXM2	TCGA-CD-A48C-01A
ZNF385D:OR52N1	TCGA-CD-A48C-01A
ZNF385D:ZNF215	TCGA-CD-A48C-01A
ZNF385D:OR4C11	TCGA-CD-A48C-01A
ZNF385D:C2CD3	TCGA-CD-A48C-01A
ZNF385D:PDGFD	TCGA-CD-A48C-01A
ARPP21:ARPP21	TCGA-CD-A48C-01A
ARPP21:TRAK1	TCGA-CD-A48C-01A
ARPP21:EPHA3	TCGA-CD-A48C-01A
ARPP21:EPHA6	TCGA-CD-A48C-01A
ARPP21:IMPG2	TCGA-CD-A48C-01A
ARPP21:EPHB1	TCGA-CD-A48C-01A
ARPP21:TRPC1	TCGA-CD-A48C-01A
ARPP21:U2SURP	TCGA-CD-A48C-01A
ARPP21:P2RY13	TCGA-CD-A48C-01A
ARPP21:BCHE	TCGA-CD-A48C-01A
ARPP21:MECOM	TCGA-CD-A48C-01A
ARPP21:STK32B	TCGA-CD-A48C-01A
ARPP21:SEL1L3	TCGA-CD-A48C-01A
ARPP21:LIMCH1	TCGA-CD-A48C-01A
ARPP21:UGT2B10	TCGA-CD-A48C-01A
ARPP21:SHROOM3	TCGA-CD-A48C-01A
ARPP21:PDHA2	TCGA-CD-A48C-01A
ARPP21:ANK2	TCGA-CD-A48C-01A
ARPP21:PCDH18	TCGA-CD-A48C-01A
ARPP21:TRIML2	TCGA-CD-A48C-01A
ARPP21:6-Mar	TCGA-CD-A48C-01A
ARPP21:DNAH5	TCGA-CD-A48C-01A
ARPP21:PARP8	TCGA-CD-A48C-01A
ARPP21:MAP1B	TCGA-CD-A48C-01A
ARPP21:ADAMTS19	TCGA-CD-A48C-01A
ARPP21:RREB1	TCGA-CD-A48C-01A
ARPP21:COL11A2	TCGA-CD-A48C-01A
ARPP21:DAAM2	TCGA-CD-A48C-01A
ARPP21:KHDRBS2	TCGA-CD-A48C-01A
ARPP21:COL12A1	TCGA-CD-A48C-01A
ARPP21:ARHGAP18	TCGA-CD-A48C-01A
ARPP21:AKAP12	TCGA-CD-A48C-01A
ARPP21:BRAT1	TCGA-CD-A48C-01A
ARPP21:HECW1	TCGA-CD-A48C-01A
ARPP21:GTF2IRD2	TCGA-CD-A48C-01A
ARPP21:ABCB4	TCGA-CD-A48C-01A
ARPP21:TRRAP	TCGA-CD-A48C-01A
ARPP21:RASA4	TCGA-CD-A48C-01A
ARPP21:NUP205	TCGA-CD-A48C-01A
ARPP21:CSMD1	TCGA-CD-A48C-01A
ARPP21:PENK	TCGA-CD-A48C-01A
ARPP21:ZFHX4	TCGA-CD-A48C-01A
ARPP21:CNBD1	TCGA-CD-A48C-01A
ARPP21:NBN	TCGA-CD-A48C-01A
ARPP21:CSMD3	TCGA-CD-A48C-01A
ARPP21:MED30	TCGA-CD-A48C-01A
ARPP21:MYC	TCGA-CD-A48C-01A
ARPP21:BNC2	TCGA-CD-A48C-01A
ARPP21:ASTN2	TCGA-CD-A48C-01A
ARPP21:SETX	TCGA-CD-A48C-01A
ARPP21:CUBN	TCGA-CD-A48C-01A
ARPP21:RET	TCGA-CD-A48C-01A
ARPP21:PCDH15	TCGA-CD-A48C-01A
ARPP21:HERC4	TCGA-CD-A48C-01A
ARPP21:POLR3A	TCGA-CD-A48C-01A
ARPP21:GRID1	TCGA-CD-A48C-01A
ARPP21:CPXM2	TCGA-CD-A48C-01A
ARPP21:OR52N1	TCGA-CD-A48C-01A
ARPP21:ZNF215	TCGA-CD-A48C-01A
ARPP21:OR4C11	TCGA-CD-A48C-01A
ARPP21:C2CD3	TCGA-CD-A48C-01A
ARPP21:PDGFD	TCGA-CD-A48C-01A
TRAK1:TRAK1	TCGA-CD-A48C-01A
TRAK1:EPHA3	TCGA-CD-A48C-01A
TRAK1:EPHA6	TCGA-CD-A48C-01A
TRAK1:IMPG2	TCGA-CD-A48C-01A
TRAK1:EPHB1	TCGA-CD-A48C-01A
TRAK1:TRPC1	TCGA-CD-A48C-01A
TRAK1:U2SURP	TCGA-CD-A48C-01A
TRAK1:P2RY13	TCGA-CD-A48C-01A
TRAK1:BCHE	TCGA-CD-A48C-01A
TRAK1:MECOM	TCGA-CD-A48C-01A
TRAK1:STK32B	TCGA-CD-A48C-01A
TRAK1:SEL1L3	TCGA-CD-A48C-01A
TRAK1:LIMCH1	TCGA-CD-A48C-01A
TRAK1:UGT2B10	TCGA-CD-A48C-01A
TRAK1:SHROOM3	TCGA-CD-A48C-01A
TRAK1:PDHA2	TCGA-CD-A48C-01A
TRAK1:ANK2	TCGA-CD-A48C-01A
TRAK1:PCDH18	TCGA-CD-A48C-01A
TRAK1:TRIML2	TCGA-CD-A48C-01A
TRAK1:6-Mar	TCGA-CD-A48C-01A
TRAK1:DNAH5	TCGA-CD-A48C-01A
TRAK1:PARP8	TCGA-CD-A48C-01A
TRAK1:MAP1B	TCGA-CD-A48C-01A
TRAK1:ADAMTS19	TCGA-CD-A48C-01A
TRAK1:RREB1	TCGA-CD-A48C-01A
TRAK1:COL11A2	TCGA-CD-A48C-01A
TRAK1:DAAM2	TCGA-CD-A48C-01A
TRAK1:KHDRBS2	TCGA-CD-A48C-01A
TRAK1:COL12A1	TCGA-CD-A48C-01A
TRAK1:ARHGAP18	TCGA-CD-A48C-01A
TRAK1:AKAP12	TCGA-CD-A48C-01A
TRAK1:BRAT1	TCGA-CD-A48C-01A
TRAK1:HECW1	TCGA-CD-A48C-01A
TRAK1:GTF2IRD2	TCGA-CD-A48C-01A
TRAK1:ABCB4	TCGA-CD-A48C-01A
TRAK1:TRRAP	TCGA-CD-A48C-01A
TRAK1:RASA4	TCGA-CD-A48C-01A
TRAK1:NUP205	TCGA-CD-A48C-01A
TRAK1:CSMD1	TCGA-CD-A48C-01A
TRAK1:PENK	TCGA-CD-A48C-01A
TRAK1:ZFHX4	TCGA-CD-A48C-01A
TRAK1:CNBD1	TCGA-CD-A48C-01A
TRAK1:NBN	TCGA-CD-A48C-01A
TRAK1:CSMD3	TCGA-CD-A48C-01A
TRAK1:MED30	TCGA-CD-A48C-01A
TRAK1:MYC	TCGA-CD-A48C-01A
TRAK1:BNC2	TCGA-CD-A48C-01A
TRAK1:ASTN2	TCGA-CD-A48C-01A
TRAK1:SETX	TCGA-CD-A48C-01A
TRAK1:CUBN	TCGA-CD-A48C-01A
TRAK1:RET	TCGA-CD-A48C-01A
TRAK1:PCDH15	TCGA-CD-A48C-01A
TRAK1:HERC4	TCGA-CD-A48C-01A
TRAK1:POLR3A	TCGA-CD-A48C-01A
TRAK1:GRID1	TCGA-CD-A48C-01A
TRAK1:CPXM2	TCGA-CD-A48C-01A
